y_true,WDNN_prob,WDNN_pred,fWDNN_prob,fWDNN_pred,RF_prob,RF_pred,LR_prob,LR_pred,SVM_prob,SVM_pred,lightGBM_prob,lightGBM_pred,label
0.0,0.06905517,0,0.083462894,0,0.14,0.0,0.04730999338224748,0.0,0.10728074242973884,0.0,0.01912382692939657,0.0,EUCASTv11_TOL/TZ
1.0,0.18298498,0,0.35710996,0,0.27,0.0,0.18609689796298529,0.0,0.28321985342092887,1.0,0.05545481616109235,0.0,EUCASTv11_TOL/TZ
0.0,0.47702804,0,0.9981454,1,0.41,0.0,0.6376984033944063,1.0,0.3229851051830869,1.0,0.8858708529726438,1.0,EUCASTv11_TOL/TZ
0.0,0.031304598,0,0.02089572,0,0.0,0.0,0.007010446772360952,0.0,0.09214310524809988,0.0,0.02034816809902546,0.0,EUCASTv11_TOL/TZ
0.0,0.03966415,0,0.028034598,0,0.06,0.0,0.00037051155259298755,0.0,0.06605250641633285,0.0,0.010154390268548663,0.0,EUCASTv11_TOL/TZ
0.0,0.047941417,0,0.045045406,0,0.04,0.0,0.09164217985203361,0.0,0.2152606260411047,0.0,0.04420485972738861,0.0,EUCASTv11_TOL/TZ
0.0,0.01970777,0,0.019905627,0,0.03,0.0,0.0004914916917121376,0.0,0.06235156847016578,0.0,0.00023969956927771273,0.0,EUCASTv11_TOL/TZ
0.0,0.048781484,0,0.14832884,0,0.09,0.0,0.002140337119680843,0.0,0.058958764001760026,0.0,0.029271437620704253,0.0,EUCASTv11_TOL/TZ
0.0,0.35301116,0,0.05249089,0,0.05,0.0,0.07831010357022077,0.0,0.19253071117785633,0.0,0.0012371467508225703,0.0,EUCASTv11_TOL/TZ
0.0,0.020710856,0,0.043437213,0,0.03,0.0,0.0011409639455735713,0.0,0.08314394112130036,0.0,0.0004908137915587173,0.0,EUCASTv11_TOL/TZ
0.0,0.005102515,0,0.07295096,0,0.11,0.0,0.0008976249510665991,0.0,0.11055205538456993,0.0,0.008992061995803931,0.0,EUCASTv11_TOL/TZ
