y_true,WDNN_prob,WDNN_pred,fWDNN_prob,fWDNN_pred,RF_prob,RF_pred,LR_prob,LR_pred,SVM_prob,SVM_pred,lightGBM_prob,lightGBM_pred,label
0.0,0.9999794,1,0.95570517,1,0.5,0.0,0.5946542630490514,1.0,0.5896246036568915,0.0,0.9453221979625183,1.0,EUCASTv11_CIP
0.0,0.04844448,0,0.064267814,0,0.41,0.0,0.17861992614842173,0.0,0.6481856166248324,1.0,0.1446938052312509,0.0,EUCASTv11_CIP
1.0,0.14336315,0,0.9640762,1,0.44,0.0,0.9003958978912734,1.0,0.6212953093009455,1.0,0.819809848172673,1.0,EUCASTv11_CIP
0.0,7.396574e-05,0,0.0012542307,0,0.36,0.0,0.0011469182903077115,0.0,0.40772061251964115,0.0,0.03885209500508262,0.0,EUCASTv11_CIP
0.0,1.6021038e-05,0,2.2286101e-06,0,0.14,0.0,0.001483536607958937,0.0,0.27500668218605634,0.0,0.011767438457574785,0.0,EUCASTv11_CIP
1.0,0.02128455,0,0.4885218,0,0.46,0.0,0.2057030878554952,0.0,0.556794541032419,0.0,0.5778150872768397,1.0,EUCASTv11_CIP
1.0,0.9972783,1,0.7227737,1,0.62,1.0,0.9691090732002035,1.0,0.6788999539170711,1.0,0.4076708822031643,0.0,EUCASTv11_CIP
0.0,0.00010761357,0,8.852625e-05,0,0.28,0.0,0.04356667794645307,0.0,0.42483977308663057,0.0,0.068012705368281,0.0,EUCASTv11_CIP
1.0,0.0031312406,0,0.09525156,0,0.4,0.0,0.521570708564007,1.0,0.6753376929392194,1.0,0.6067225426859486,1.0,EUCASTv11_CIP
1.0,0.025883973,0,0.0038875937,0,0.42,0.0,0.42642492917125413,0.0,0.4707205513144972,0.0,0.6046091144882393,1.0,EUCASTv11_CIP
0.0,0.0005862713,0,0.011433452,0,0.43,0.0,0.0063968675385303545,0.0,0.4310273692614659,0.0,0.14324641428338536,0.0,EUCASTv11_CIP
1.0,0.46508664,0,0.99969226,1,0.94,1.0,0.9974425612289154,1.0,0.8532511243210755,1.0,0.9934287580262448,1.0,EUCASTv11_CIP
0.0,0.0113713145,0,0.9759109,1,0.59,1.0,0.06940381355253562,0.0,0.3395743279740816,0.0,0.26947661159824904,0.0,EUCASTv11_CIP
0.0,0.0053521097,0,0.0020471811,0,0.33,0.0,0.1480838804375327,0.0,0.5106838451180438,0.0,0.17976667372763222,0.0,EUCASTv11_CIP
1.0,0.012159586,0,0.0012544096,0,0.31,0.0,0.8712069741431289,1.0,0.6042107508212724,1.0,0.08249682911700291,0.0,EUCASTv11_CIP
0.0,0.00064623356,0,0.9031633,1,0.58,1.0,0.17101685807235584,0.0,0.586857201391023,0.0,0.2557057684395827,0.0,EUCASTv11_CIP
1.0,0.24850619,0,0.99977446,1,1.0,1.0,0.985457277527853,1.0,0.7160982469372067,1.0,0.9984553545471349,1.0,EUCASTv11_CIP
1.0,0.9274709,1,0.9997512,1,1.0,1.0,0.9994849479533541,1.0,0.8740772198781914,1.0,0.9993962098780097,1.0,EUCASTv11_CIP
1.0,0.00029832125,0,0.23097616,0,0.56,1.0,0.025521644306610233,0.0,0.42414935249576696,0.0,0.32427736246253663,0.0,EUCASTv11_CIP
1.0,0.01480183,0,0.7944134,1,0.59,1.0,0.5748291980380666,1.0,0.597655015911868,0.0,0.6705705729559853,1.0,EUCASTv11_CIP
1.0,0.863902,1,0.99877155,1,0.93,1.0,0.9778012523371675,1.0,0.7656473649939218,1.0,0.9807732853030346,1.0,EUCASTv11_CIP
1.0,0.011977047,0,0.9854779,1,0.67,1.0,0.9284235075403712,1.0,0.614818789487229,1.0,0.9904997462286894,1.0,EUCASTv11_CIP
0.0,0.045236498,0,0.95195866,1,0.61,1.0,0.9776429444989846,1.0,0.7880232358194177,1.0,0.9396532456750916,1.0,EUCASTv11_CIP
1.0,0.18025279,0,0.9677129,1,0.74,1.0,0.7422396578744915,1.0,0.5844410277882962,0.0,0.5669794005861686,1.0,EUCASTv11_CIP
1.0,0.0115425885,0,0.9994159,1,0.75,1.0,0.9909966085459363,1.0,0.7626041706869437,1.0,0.9657377306049099,1.0,EUCASTv11_CIP
0.0,0.15300497,0,0.90920436,1,0.59,1.0,0.9899922949532685,1.0,0.8759036137527828,1.0,0.9575722096125734,1.0,EUCASTv11_CIP
0.0,0.0014589727,0,0.22132218,0,0.46,0.0,0.27347617785298745,0.0,0.7229795773701961,1.0,0.08008756691514868,0.0,EUCASTv11_CIP
1.0,0.9842348,1,0.99978083,1,1.0,1.0,0.9994125648183168,1.0,0.7981656933697295,1.0,0.9989809172455125,1.0,EUCASTv11_CIP
1.0,0.9330568,1,0.9997488,1,0.98,1.0,0.9937580940982467,1.0,0.8591128834725852,1.0,0.9992116412993725,1.0,EUCASTv11_CIP
1.0,0.6579889,1,0.99311924,1,0.82,1.0,0.8625335189665576,1.0,0.6315488793177386,1.0,0.9715871665786908,1.0,EUCASTv11_CIP
1.0,0.76414967,1,0.9987911,1,0.9,1.0,0.9418332438108806,1.0,0.7025782064400233,1.0,0.9426267927069069,1.0,EUCASTv11_CIP
1.0,0.06933448,0,0.9994925,1,0.83,1.0,0.9849964906020863,1.0,0.8243501254136938,1.0,0.9932180543478022,1.0,EUCASTv11_CIP
1.0,0.8581563,1,0.997419,1,0.91,1.0,0.9971331228753239,1.0,0.7907633916797592,1.0,0.9979015021724148,1.0,EUCASTv11_CIP
0.0,0.0027749836,0,0.10035485,0,0.44,0.0,0.0177610388163926,0.0,0.241801564678384,0.0,0.33455763985951004,0.0,EUCASTv11_CIP
1.0,0.8947018,1,0.9998088,1,0.98,1.0,0.9964594485632072,1.0,0.739857760301693,1.0,0.9907156313319727,1.0,EUCASTv11_CIP
1.0,0.014671266,0,0.9973719,1,0.69,1.0,0.6838982872356439,1.0,0.6377730365786783,1.0,0.6048809309502573,1.0,EUCASTv11_CIP
1.0,0.96684736,1,0.9998088,1,1.0,1.0,0.9999343610104943,1.0,0.893032594470412,1.0,0.9996359349319578,1.0,EUCASTv11_CIP
1.0,0.00012934208,0,0.9834789,1,0.58,1.0,0.8871029977018684,1.0,0.6196764390061075,1.0,0.957206736972889,1.0,EUCASTv11_CIP
1.0,0.9612741,1,0.9998088,1,1.0,1.0,0.9998939945567815,1.0,0.8812403667347889,1.0,0.9995807321261775,1.0,EUCASTv11_CIP
1.0,0.74255127,1,0.9461758,1,0.66,1.0,0.99216811601962,1.0,0.8405880001910229,1.0,0.8343018686023865,1.0,EUCASTv11_CIP
1.0,0.9936255,1,0.9998088,1,1.0,1.0,0.9997403259045612,1.0,0.8249656590671888,1.0,0.9997052842976432,1.0,EUCASTv11_CIP
1.0,0.010088801,0,0.9992688,1,0.94,1.0,0.9740813162788228,1.0,0.7487095225668401,1.0,0.9909958905223137,1.0,EUCASTv11_CIP
1.0,0.6541008,1,0.9972258,1,0.88,1.0,0.9976517033994107,1.0,0.8909880105472529,1.0,0.9884579575378156,1.0,EUCASTv11_CIP
1.0,0.010068983,0,0.9905298,1,0.65,1.0,0.8740309553968472,1.0,0.71822980589028,1.0,0.9897829396833263,1.0,EUCASTv11_CIP
1.0,0.02939114,0,0.99859977,1,0.82,1.0,0.9640173817381107,1.0,0.7442856612875189,1.0,0.9541084730940594,1.0,EUCASTv11_CIP
1.0,0.97223365,1,0.99981487,1,0.99,1.0,0.9999783466001156,1.0,0.8733843821651066,1.0,0.9998199360687622,1.0,EUCASTv11_CIP
1.0,0.6359067,1,0.9964637,1,0.89,1.0,0.9993505684750191,1.0,0.8947204107817912,1.0,0.9073415447725716,1.0,EUCASTv11_CIP
1.0,0.2268689,0,0.9998218,1,0.82,1.0,0.9943237014391263,1.0,0.8482440540981299,1.0,0.9941699987577453,1.0,EUCASTv11_CIP
0.0,0.00013265014,0,3.5638383e-05,0,0.15,0.0,0.000566607554636536,0.0,0.2696684002908473,0.0,0.015263005086202793,0.0,EUCASTv11_CIP
0.0,0.00052678585,0,0.070941865,0,0.45,0.0,0.12203537184624998,0.0,0.41754094055929797,0.0,0.1848450551985965,0.0,EUCASTv11_CIP
1.0,0.87680966,1,0.99825513,1,0.86,1.0,0.999652753443726,1.0,0.8600548070328399,1.0,0.9865778488190142,1.0,EUCASTv11_CIP
1.0,0.9384683,1,0.99973035,1,0.96,1.0,0.9913954066716225,1.0,0.745704636958058,1.0,0.9889631558248906,1.0,EUCASTv11_CIP
1.0,0.009718567,0,0.3162796,0,0.57,1.0,0.4538116174322421,0.0,0.6049305862977604,1.0,0.5012849482697431,1.0,EUCASTv11_CIP
1.0,0.8330425,1,0.9965849,1,0.9,1.0,0.885646330182682,1.0,0.5453986675262547,0.0,0.8941014631380514,1.0,EUCASTv11_CIP
1.0,0.24915814,0,0.10003924,0,0.45,0.0,0.019294119149648247,0.0,0.46135162595063633,0.0,0.02188026559205878,0.0,EUCASTv11_CIP
1.0,0.10093653,0,0.9988797,1,0.77,1.0,0.9638731178079443,1.0,0.6983215362363085,1.0,0.9121586102195057,1.0,EUCASTv11_CIP
0.0,0.004414141,0,0.0047533214,0,0.47,0.0,0.3459861622539852,0.0,0.7039684087427899,1.0,0.43538617569339216,0.0,EUCASTv11_CIP
1.0,0.7973548,1,0.99984235,1,0.94,1.0,0.9959166336133649,1.0,0.8141460865042397,1.0,0.9847362696418243,1.0,EUCASTv11_CIP
0.0,0.3150166,0,0.8329965,1,0.59,1.0,0.5734002549971912,1.0,0.41466044551604614,0.0,0.9825575356852286,1.0,EUCASTv11_CIP
1.0,0.089517444,0,0.07108343,0,0.58,1.0,0.7368877104443615,1.0,0.7286631076106197,1.0,0.7184549283916855,1.0,EUCASTv11_CIP
1.0,0.00033280253,0,0.012591839,0,0.51,1.0,0.006933960987547354,0.0,0.31088408670249357,0.0,0.16015858036132688,0.0,EUCASTv11_CIP
1.0,0.0001680851,0,0.0014376044,0,0.39,0.0,0.024361619696420797,0.0,0.33607338270950843,0.0,0.017222669881087102,0.0,EUCASTv11_CIP
1.0,0.015094429,0,0.6161213,1,0.52,1.0,0.7686157171117003,1.0,0.7279828622608643,1.0,0.9205604914778065,1.0,EUCASTv11_CIP
0.0,0.09613794,0,0.13818738,0,0.45,0.0,0.8097184430683715,1.0,0.7250440929607805,1.0,0.8039381140514299,1.0,EUCASTv11_CIP
0.0,0.0006724298,0,0.3180441,0,0.43,0.0,0.044786563044714844,0.0,0.34648850626126265,0.0,0.6932454116440815,1.0,EUCASTv11_CIP
0.0,0.109422356,0,0.018820584,0,0.57,1.0,0.721392828734582,1.0,0.7678867744565824,1.0,0.8473808764464044,1.0,EUCASTv11_CIP
1.0,0.9591546,1,0.9998364,1,1.0,1.0,0.9997214316088965,1.0,0.8821876253783845,1.0,0.9996331923314624,1.0,EUCASTv11_CIP
0.0,0.00033345819,0,0.14373568,0,0.52,1.0,0.17451634124091245,0.0,0.4782496319530912,0.0,0.4672132908109181,0.0,EUCASTv11_CIP
1.0,0.019973457,0,0.015400648,0,0.4,0.0,0.8002998750146094,1.0,0.6799820938862629,1.0,0.33695740679158576,0.0,EUCASTv11_CIP
1.0,0.97741425,1,0.9998088,1,1.0,1.0,0.9999832662990616,1.0,0.9101559948600872,1.0,0.999800517559081,1.0,EUCASTv11_CIP
1.0,0.72427416,1,0.9968951,1,0.79,1.0,0.5036885727595495,1.0,0.5157148301259039,0.0,0.9508128894542844,1.0,EUCASTv11_CIP
1.0,0.006408751,0,0.5710759,1,0.54,1.0,0.7567946794570194,1.0,0.5174530347205218,0.0,0.7764274850510309,1.0,EUCASTv11_CIP
1.0,0.968565,1,0.9651265,1,0.6,1.0,0.9932112003772213,1.0,0.6956603972299562,1.0,0.9887016978440452,1.0,EUCASTv11_CIP
0.0,0.9993641,1,0.84988594,1,0.54,1.0,0.5766394444223581,1.0,0.7584462031819865,1.0,0.4308063190828198,0.0,EUCASTv11_CIP
0.0,0.60678405,1,0.9991792,1,0.73,1.0,0.9923919776482856,1.0,0.8254923133021553,1.0,0.9674418747684234,1.0,EUCASTv11_CIP
1.0,0.00058713555,0,1.3891994e-06,0,0.15,0.0,0.007506323318530695,0.0,0.41582332164672475,0.0,0.011650355472671051,0.0,EUCASTv11_CIP
0.0,0.0008354485,0,0.08713651,0,0.47,0.0,0.009123730663354779,0.0,0.395890335410784,0.0,0.11484171284646014,0.0,EUCASTv11_CIP
1.0,0.114926934,0,0.996156,1,0.79,1.0,0.35727491818673235,0.0,0.526662754495536,0.0,0.2917482478877519,0.0,EUCASTv11_CIP
1.0,0.8584862,1,0.9996592,1,0.96,1.0,0.9948021996267085,1.0,0.7871631136205017,1.0,0.9982595662869552,1.0,EUCASTv11_CIP
0.0,0.9039593,1,0.08551228,0,0.42,0.0,0.0961058089300258,0.0,0.49424470100792955,0.0,0.5258098160368421,1.0,EUCASTv11_CIP
1.0,9.656801e-05,0,0.00020125508,0,0.29,0.0,0.06452633705386668,0.0,0.39417404864795064,0.0,0.5250159590797532,1.0,EUCASTv11_CIP
0.0,0.21400526,0,0.98504573,1,0.8,1.0,0.9427007777544051,1.0,0.5416921907924199,0.0,0.9149545728537591,1.0,EUCASTv11_CIP
0.0,0.0002515316,0,8.172693e-06,0,0.19,0.0,0.0204161820141332,0.0,0.38621632694806624,0.0,0.02101622884321936,0.0,EUCASTv11_CIP
1.0,0.9872762,1,0.999805,1,1.0,1.0,0.9999900884206566,1.0,0.9143564025562491,1.0,0.9999315730858096,1.0,EUCASTv11_CIP
1.0,0.3074522,0,0.999838,1,0.99,1.0,0.9921381515749315,1.0,0.7900453426779604,1.0,0.9983455399660203,1.0,EUCASTv11_CIP
1.0,0.0009975135,0,0.0028976202,0,0.3,0.0,0.12519767536361115,0.0,0.4851232987369873,0.0,0.027734022239554863,0.0,EUCASTv11_CIP
1.0,0.17748225,0,0.9635235,1,0.78,1.0,0.9236006800386344,1.0,0.6826651203153002,1.0,0.8306325661861651,1.0,EUCASTv11_CIP
1.0,0.9270927,1,0.9993191,1,0.92,1.0,0.9997500800541838,1.0,0.9041483495039927,1.0,0.9972436917723262,1.0,EUCASTv11_CIP
1.0,0.9248389,1,0.999769,1,1.0,1.0,0.9998884614565494,1.0,0.8808842126202382,1.0,0.9992936042349417,1.0,EUCASTv11_CIP
0.0,0.51080155,1,0.998302,1,0.83,1.0,0.9824875956313827,1.0,0.6911362197300593,1.0,0.9930857812592776,1.0,EUCASTv11_CIP
1.0,0.82634014,1,0.9966423,1,0.81,1.0,0.9889872579645904,1.0,0.8428117859480776,1.0,0.9508143697375716,1.0,EUCASTv11_CIP
1.0,0.9771894,1,0.9998095,1,1.0,1.0,0.9999836734213118,1.0,0.890037705693682,1.0,0.9998181793297691,1.0,EUCASTv11_CIP
