y_true,WDNN_prob,WDNN_pred,fWDNN_prob,fWDNN_pred,RF_prob,RF_pred,LR_prob,LR_pred,SVM_prob,SVM_pred,lightGBM_prob,lightGBM_pred,label
0.0,0.0088250935,0,0.062322468,0,0.03,0.0,0.0007925508585148029,0.0,0.04312823816515908,0.0,0.0006438600891897734,0.0,EUCASTv11_CZA
0.0,0.025759906,0,0.06330982,0,0.0,0.0,0.0012285982284347325,0.0,0.058947999728093475,0.0,0.00011780467855435821,0.0,EUCASTv11_CZA
1.0,0.44234067,0,1.0,1,0.65,1.0,0.9246921570260012,1.0,0.5,1.0,0.22867651233704525,0.0,EUCASTv11_CZA
0.0,0.06101516,0,0.8284125,1,0.14,0.0,0.01611325019396553,0.0,0.10056130344840172,0.0,0.004602805486912354,0.0,EUCASTv11_CZA
0.0,0.015090615,0,0.4183672,0,0.06,0.0,0.002885838143423788,0.0,0.06261662196271447,0.0,0.001413638973836135,0.0,EUCASTv11_CZA
0.0,0.23917422,0,0.96278536,1,0.18,0.0,0.06124107377625843,0.0,0.1358995904915473,0.0,0.05281336175051177,0.0,EUCASTv11_CZA
0.0,0.034788966,0,0.07091278,0,0.02,0.0,0.01251733950718006,0.0,0.11299998017032611,0.0,0.003581256370851053,0.0,EUCASTv11_CZA
0.0,0.018589437,0,0.16950539,0,0.03,0.0,0.0014321957963215352,0.0,0.07232697319259836,0.0,0.00018023579674788395,0.0,EUCASTv11_CZA
0.0,0.015237063,0,0.05921009,0,0.01,0.0,0.00014606540322870508,0.0,0.04665012075583135,0.0,0.000850791185596257,0.0,EUCASTv11_CZA
0.0,0.004491806,0,0.25455576,0,0.06,0.0,3.666049380812821e-06,0.0,0.013757373016442627,0.0,3.442301864403514e-05,0.0,EUCASTv11_CZA
1.0,0.017628431,0,0.78132343,1,0.26,0.0,0.0006269238492675181,0.0,0.0502242964691552,0.0,9.956609006637294e-05,0.0,EUCASTv11_CZA
0.0,0.04856208,0,0.11253226,0,0.08,0.0,0.0025690478131342198,0.0,0.0869127114121229,0.0,4.79344687228351e-05,0.0,EUCASTv11_CZA
0.0,0.008786976,0,0.06763986,0,0.05,0.0,0.006217374200962266,0.0,0.0735354571376913,0.0,9.270334581838854e-05,0.0,EUCASTv11_CZA
0.0,0.040092498,0,0.1511603,0,0.06,0.0,0.00464340248495655,0.0,0.09611765484025253,0.0,0.000157466652500323,0.0,EUCASTv11_CZA
0.0,0.0027995706,0,0.9712472,1,0.22,0.0,0.004204379558755668,0.0,0.1152370207856547,0.0,0.00013463973754466703,0.0,EUCASTv11_CZA
0.0,0.025700778,0,0.0768314,0,0.01,0.0,0.002356803922907615,0.0,0.07122171589365664,0.0,0.000422193539696805,0.0,EUCASTv11_CZA
0.0,0.0933297,0,0.047885478,0,0.03,0.0,0.007661300091850899,0.0,0.10013217579799638,0.0,0.0009821879669058113,0.0,EUCASTv11_CZA
0.0,0.048687458,0,0.061879784,0,0.04,0.0,0.0011782401110007749,0.0,0.07430871588951146,0.0,0.00020508559426026538,0.0,EUCASTv11_CZA
0.0,0.12520072,0,0.7848145,1,0.2,0.0,0.19654426188830842,0.0,0.13936687885415674,0.0,0.8545710323695537,1.0,EUCASTv11_CZA
0.0,0.01789087,0,0.082264066,0,0.01,0.0,0.0008919094274946143,0.0,0.05994853971783836,0.0,0.00023209379231516996,0.0,EUCASTv11_CZA
0.0,0.031739444,0,0.36236125,0,0.08,0.0,0.002530097407892229,0.0,0.06486678236350811,0.0,0.01294412515632402,0.0,EUCASTv11_CZA
