y_true,WDNN_prob,WDNN_pred,fWDNN_prob,fWDNN_pred,RF_prob,RF_pred,LR_prob,LR_pred,SVM_prob,SVM_pred,lightGBM_prob,lightGBM_pred,label
0.0,0.6421492,1,0.010024846,0,0.07,0.0,0.023263798902976338,0.0,0.20961329008048782,0.0,0.01437676455918401,0.0,EUCASTv11_AMI
0.0,0.6730727,1,0.004365772,0,0.05,0.0,0.0039405150214666595,0.0,0.0988436869414664,0.0,0.009365194078737298,0.0,EUCASTv11_AMI
0.0,0.9446441,1,0.59945714,1,0.34,0.0,0.29735527082995117,0.0,0.37383104535021805,1.0,0.0024847307324804705,0.0,EUCASTv11_AMI
0.0,0.9986327,1,0.99543667,1,0.57,1.0,0.05889681854198955,0.0,0.1884387151739965,0.0,0.12168043582992355,0.0,EUCASTv11_AMI
0.0,0.892098,1,0.00654158,0,0.03,0.0,0.11536303214170127,0.0,0.295398935969114,0.0,0.005609901638556064,0.0,EUCASTv11_AMI
1.0,0.9720225,1,0.24833938,0,0.44,0.0,0.4734057098285151,0.0,0.35422838422454433,0.0,0.3656241992951626,0.0,EUCASTv11_AMI
1.0,0.9999403,1,0.99999976,1,0.8,1.0,0.9967759004924469,1.0,0.8261411160043258,1.0,0.9988904173616433,1.0,EUCASTv11_AMI
1.0,0.79389155,1,0.9777932,1,0.53,1.0,0.774206394073296,1.0,0.5485780299380534,1.0,0.6094381942992454,1.0,EUCASTv11_AMI
0.0,0.00821057,0,0.00981012,0,0.11,0.0,0.01665137607665311,0.0,0.173971925233225,0.0,0.02227327968246431,0.0,EUCASTv11_AMI
1.0,0.7346713,1,0.14901015,0,0.38,0.0,0.12847027251766238,0.0,0.2624649704336449,0.0,0.6308846500754255,1.0,EUCASTv11_AMI
0.0,0.00025945902,0,0.005991459,0,0.05,0.0,0.00014425217789673116,0.0,0.03701194430369035,0.0,0.008562332259510176,0.0,EUCASTv11_AMI
1.0,0.95786947,1,0.9995288,1,0.5166666666666667,1.0,0.8871444207592734,1.0,0.456007458481482,1.0,0.9586676732065922,1.0,EUCASTv11_AMI
0.0,0.061717212,0,0.027817786,0,0.27,0.0,0.011417143364463539,0.0,0.12086383076005949,0.0,0.006724479515445071,0.0,EUCASTv11_AMI
0.0,0.17840856,0,0.004251778,0,0.2,0.0,0.04345166398741763,0.0,0.2550965807315982,0.0,0.017280388741215565,0.0,EUCASTv11_AMI
0.0,0.5179157,1,0.019307494,0,0.15,0.0,0.09768725910977116,0.0,0.2522573689270748,0.0,0.02041092822083155,0.0,EUCASTv11_AMI
0.0,0.4864844,0,0.0065273643,0,0.05,0.0,0.00686464133990305,0.0,0.10573751753446604,0.0,0.003321906059321159,0.0,EUCASTv11_AMI
0.0,0.014688104,0,0.106853604,0,0.25,0.0,0.0004171600184810367,0.0,0.07151617351392976,0.0,0.0015748353230312876,0.0,EUCASTv11_AMI
1.0,0.9894606,1,0.99924576,1,0.55,1.0,0.7788833382416036,1.0,0.4855690085374241,1.0,0.8840759260285578,1.0,EUCASTv11_AMI
0.0,0.0001309216,0,0.005120367,0,0.24,0.0,4.906529556278772e-06,0.0,0.010690372495479718,0.0,0.006837339097057898,0.0,EUCASTv11_AMI
0.0,0.0070843995,0,0.026343137,0,0.245,0.0,0.00045125082755914246,0.0,0.030092728704215557,0.0,0.000944444627344568,0.0,EUCASTv11_AMI
0.0,0.2562851,0,0.7124616,1,0.29,0.0,0.5391342645323726,1.0,0.3510920952886113,0.0,0.2307770688259803,0.0,EUCASTv11_AMI
0.0,0.44014627,0,0.012335539,0,0.03,0.0,0.0035726656928046843,0.0,0.08711523067107411,0.0,0.002498767958230921,0.0,EUCASTv11_AMI
0.0,0.37392986,0,0.0035457313,0,0.105,0.0,0.003317282183930576,0.0,0.1503570302687622,0.0,0.028392408483521595,0.0,EUCASTv11_AMI
0.0,0.07857221,0,0.0056376755,0,0.2,0.0,0.00494028563803281,0.0,0.12139235784309561,0.0,0.044076054630788036,0.0,EUCASTv11_AMI
0.0,0.035479575,0,0.012755185,0,0.12,0.0,0.017794555509918937,0.0,0.13327452001220152,0.0,0.00942991820725234,0.0,EUCASTv11_AMI
0.0,0.16717467,0,0.0073049963,0,0.03,0.0,0.001891744738116248,0.0,0.10199492972705576,0.0,0.002094408435727159,0.0,EUCASTv11_AMI
