y_true,WDNN_prob,WDNN_pred,fWDNN_prob,fWDNN_pred,RF_prob,RF_pred,LR_prob,LR_pred,SVM_prob,SVM_pred,lightGBM_prob,lightGBM_pred,label
0.0,0.0076678693,0,0.040861398,0,0.23,0.0,0.006502978585232481,0.0,0.18651195635350346,0.0,0.0776177749814068,0.0,EUCASTv11_P/TZ
0.0,0.67954195,1,0.762434,1,0.55,1.0,0.48386337313108546,0.0,0.37029340807699485,0.0,0.5698438074999097,1.0,EUCASTv11_P/TZ
1.0,0.6905441,1,0.9365871,1,0.58,1.0,0.5542206221963649,1.0,0.3913675567917354,0.0,0.5999791133861713,1.0,EUCASTv11_P/TZ
1.0,0.10445085,0,0.98099804,1,0.61,1.0,0.623032044628454,1.0,0.4347751445980637,1.0,0.2673680255714423,0.0,EUCASTv11_P/TZ
1.0,0.9229326,1,0.99737656,1,0.67,1.0,0.9681932507353366,1.0,0.7532452624404764,1.0,0.4556974854540843,0.0,EUCASTv11_P/TZ
0.0,0.011249185,0,0.17002717,0,0.27,0.0,0.0007744902925145617,0.0,0.0866407651550817,0.0,0.01930693614004966,0.0,EUCASTv11_P/TZ
1.0,0.99964166,1,0.9999957,1,0.91,1.0,0.9999952533847885,1.0,0.9275886265751447,1.0,0.9914210502792569,1.0,EUCASTv11_P/TZ
1.0,0.90825665,1,0.99972713,1,0.69,1.0,0.9999317341794427,1.0,0.8284201892664483,1.0,0.9253034477955888,1.0,EUCASTv11_P/TZ
0.0,0.10212907,0,0.63568205,1,0.32,0.0,0.40715774909094576,0.0,0.40502006767039755,0.0,0.611299082655269,1.0,EUCASTv11_P/TZ
0.0,0.015786111,0,0.0015185773,0,0.12,0.0,0.010165407535885374,0.0,0.18525668138238827,0.0,0.013229982147008282,0.0,EUCASTv11_P/TZ
0.0,0.109633505,0,0.9568467,1,0.51,1.0,0.9194935669395882,1.0,0.570003358859415,1.0,0.9110292611084883,1.0,EUCASTv11_P/TZ
1.0,0.99374914,1,0.99999917,1,1.0,1.0,0.9984983387343418,1.0,0.6960169947713416,1.0,0.9971995613211347,1.0,EUCASTv11_P/TZ
0.0,0.76466584,1,0.9329562,1,0.41,0.0,0.6388618981876243,1.0,0.4863875111858128,1.0,0.415927345617194,0.0,EUCASTv11_P/TZ
0.0,0.32639182,0,0.98658764,1,0.52,1.0,0.6145223165255367,1.0,0.2989848979914909,0.0,0.7599814746988149,1.0,EUCASTv11_P/TZ
0.0,0.026804715,0,0.03568563,0,0.2,0.0,0.12810348541065308,0.0,0.2955457772835281,0.0,0.7992969004802859,1.0,EUCASTv11_P/TZ
0.0,0.004975289,0,0.089158505,0,0.2,0.0,0.0003519894170005577,0.0,0.11411322507790167,0.0,0.06677905982227847,0.0,EUCASTv11_P/TZ
